DOI,Title,Year,Date,Author,Institution,Country,Citation count,Open access,Abstract,Keyword,Topic,Subfield,Field,Domain,Author count,Institution count,Country count,Keyword count,Topic count,International collaboration,Multi-institution collaboration,Has abstract,Has author,Has institution,Has country,Has keyword,Has topic
10.1016/j.dss.2011.03.003,The adoption of mobile healthcare by hospital's professionals: An integrative perspective,2011,2011-03-11,Ing‐Long Wu | Jhao-Yin Li | Chu-Ying Fu,"National Chung Cheng University | Institute of Information Science, Academia Sinica | WuFeng University",TW,418,Unknown,,Perspective (graphical) | Health care | Business | Knowledge management | Service (business) | Work (physics) | Technology acceptance model | Mobile technology | Empirical research | Marketing | Psychology | Mobile computing | Computer science | Telecommunications | Political science | Usability | Engineering,Technology Adoption and User Behaviour,Information Systems and Management,Decision Sciences,Social Sciences,3,3,1,17,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2014.02.007,An eye-tracking study of website complexity from cognitive load perspective,2014,2014-03-11,Qiuzhen Wang | Yang Sa | Manlu Liu | Zike Cao | Qingguo Ma,Zhejiang University | Rochester Institute of Technology | Hong Kong University of Science and Technology,CN | US | HK,412,Unknown,,Fixation (population genetics) | Eye tracking | Task (project management) | Computer science | Cognitive load | Cognition | Perspective (graphical) | The Internet | Human–computer interaction | Multimedia | Cognitive psychology | Psychology | World Wide Web | Artificial intelligence | Engineering,Visual and Cognitive Learning Processes,Experimental and Cognitive Psychology,Psychology,Social Sciences,5,3,3,15,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2013.07.009,"Ratings lead you to the product, reviews help you clinch it? The mediating role of online review sentiments on product sales",2013,2013-08-15,Nan Hu | Noi Sian Koh | Srinivas K. Reddy,University of Wisconsin–Eau Claire | Nanyang Polytechnic | Singapore Management University,US | SG,409,Unknown,,Heuristics | Product (mathematics) | Relevance (law) | Product category | Process (computing) | Marketing | Representation (politics) | Computer science | Business | Political science | Mathematics,Digital Marketing and Social Media,Sociology and Political Science,Social Sciences,Social Sciences,3,3,2,11,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2012.05.019,Enhancing perceived interactivity through network externalities: An empirical study on micro-blogging service satisfaction and continuance intention,2012,2012-05-23,Ling Zhao | Yaobin Lu,Huazhong University of Science and Technology,CN,404,Unknown,,Interactivity | Social connectedness | Continuance | Complementarity (molecular biology) | Psychology | Perception | Serviceability (structure) | Social psychology | Perceived control | Network effect | Business | Computer science | Multimedia | Engineering,Digital Marketing and Social Media,Sociology and Political Science,Social Sciences,Social Sciences,2,1,1,14,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2011.03.002,"Why do people get phished? Testing individual differences in phishing vulnerability within an integrated, information processing model",2011,2011-03-16,Arun Vishwanath | Tejaswini C. Herath | Rui Chen | Jingguo Wang | H. Raghav Rao,"University at Buffalo, State University of New York | Brock University | Ball State University | The University of Texas at Arlington",US | CA,402,Unknown,,Phishing | Deception | Vulnerability (computing) | Elaboration likelihood model | Computer science | Psychology | Variance (accounting) | Sample (material) | Cognition | Information processing | Interpersonal communication | Information sensitivity | Social psychology | Computer security | Internet privacy | The Internet | World Wide Web | Cognitive psychology | Persuasion,Spam and Phishing Detection,Information Systems,Computer Science,Physical Sciences,5,4,2,19,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2011.01.017,The role of affect and cognition on online consumers' decision to disclose personal information to unfamiliar online vendors,2011,2011-02-05,Han Zao Li | Rathindra Sarathy | Heng Xu,Minnesota State University Moorhead | Oklahoma State University Oklahoma City | Pennsylvania State University,US,394,Unknown,,Vendor | Cognition | Affect (linguistics) | Database transaction | Psychology | Impression formation | Information exchange | Internet privacy | Personally identifiable information | Business | Computer science | Marketing | Perception | Communication,"Privacy, Security, and Data Protection",Sociology and Political Science,Social Sciences,Social Sciences,3,3,1,14,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2014.05.013,A unified foundation for business analytics,2014,2014-06-06,Clyde W. Holsapple | Anita Lee‐Post | Ram Pakath,University of Kentucky,US,389,Unknown,,Business analytics | Analytics | Computer science | Data science | Business intelligence | Software analytics | Knowledge management | Ontology | Semantic analytics | Cultural analytics | Field (mathematics) | Business analysis | Business model | World Wide Web | Business | Software development | Marketing | Mathematics,Big Data and Business Intelligence,Management Information Systems,"Business, Management and Accounting",Social Sciences,3,1,1,18,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2020.113429,Bankruptcy prediction for SMEs using transactional data and two-stage multiobjective feature selection,2020,2020-11-03,Gang Kou | Yong Xu | Yi Peng | Feng Shen | Yang Chen | Kun Soo Chang | Shaomin Kou,Southwestern University of Finance and Economics | University of Electronic Science and Technology of China | Industrial and Commercial Bank of China,CN,383,Open Access,"Many bankruptcy prediction models for small and medium-sized enterprises (SMEs) are built using accounting-based financial ratios. This study proposes a bankruptcy prediction model for SMEs that uses transactional data and payment network–based variables under a scenario where no financial (accounting) data are required. Offline and online test results both confirmed the predictive capability and economic benefit of transactional data–based variables. However, incorporating those features in predictive models produces high dimensional problems, which deteriorates model interpretability and increases feature acquisition costs. Thus, we propose a two-stage multiobjective feature-selection method that optimizes the number of features as well as model classification performance. The results showed that the proposed model achieved similar classification performance while greatly reducing the cardinality of the feature subset. Finally, the feature importance evaluation for features in the optimal subset confirmed the importance of transactional data and payment network-based variables for bankruptcy prediction.",Feature selection | Interpretability | Computer science | Feature (linguistics) | Bankruptcy | Bankruptcy prediction | Data mining | Cardinality (data modeling) | Predictive modelling | Payment | Machine learning | Artificial intelligence | Finance | Business,Financial Distress and Bankruptcy Prediction,Accounting,"Business, Management and Accounting",Social Sciences,7,3,1,14,1,False,True,True,True,True,True,True,True
10.1016/j.dss.2014.05.002,Do actions speak louder than voices? The signaling role of social information cues in influencing consumer purchase decisions,2014,2014-05-13,Christy M.K. Cheung | Bo Sophia Xiao | Ivy L.B. Liu,Hong Kong Baptist University | University of Hawaiʻi at Mānoa | University of Hawaii System | City University of Hong Kong,HK | US,382,Unknown,,Credibility | Product (mathematics) | Action (physics) | Social media | Opinion leadership | Marketing | Consumer behaviour | Advertising | Source credibility | Brand community | Business | Psychology | Public relations | Political science | Brand awareness,Digital Marketing and Social Media,Sociology and Political Science,Social Sciences,Social Sciences,3,4,2,15,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2013.08.002,Sentiment classification: The contribution of ensemble learning,2013,2013-08-15,Gang Wang | Jianshan Sun | Jian Ma | Kaiquan S. J. Xu | Jibao Gu,Hefei University of Technology | City University of Hong Kong | University of Science and Technology of China | Nanjing University,CN | HK,379,Unknown,,Ensemble learning | Computer science | Boosting (machine learning) | Random forest | Artificial intelligence | Sentiment analysis | Subspace topology | Naive Bayes classifier | Machine learning | Decision tree | Support vector machine | Random subspace method | Entropy (arrow of time),Sentiment Analysis and Opinion Mining,Artificial Intelligence,Computer Science,Physical Sciences,5,4,2,13,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2010.08.028,"Combining multiple feature selection methods for stock prediction: Union, intersection, and multi-intersection approaches",2010,2010-08-22,Chih‐Fong Tsai | Yu-Chieh Hsiao,National Central University,TW,377,Unknown,,Feature selection | Intersection (aeronautics) | Data mining | Computer science | Principal component analysis | Artificial intelligence | Filter (signal processing) | Artificial neural network | Cart | Stock market | Predictive modelling | Feature (linguistics) | Machine learning | Pattern recognition (psychology) | Engineering,Stock Market Forecasting Methods,Management Science and Operations Research,Decision Sciences,Social Sciences,2,1,1,15,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2012.12.022,Whose and what chatter matters? The effect of tweets on movie sales,2013,2013-01-06,Huaxia Rui | Yizao Liu | Andrew B. Whinston,University of Connecticut | University of Rochester | The University of Texas at Austin,US,373,Unknown,,Advertising | Valence (chemistry) | Word of mouth | Product (mathematics) | Business | Social media | Psychology | Computer science | Mathematics | World Wide Web,Digital Marketing and Social Media,Sociology and Political Science,Social Sciences,Social Sciences,3,3,1,10,1,False,True,False,True,True,True,True,True
